nome,cidade,estado,bairro,endereco_completo,cep,email,latitude,longitude
CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,Vera Cruz,RN,CENTRO,"JOÃO DOMINGOS, 302",59184000,veracruzrn@hotmail.com,-60.5294791532719,-354.319596290588
CRAS CEARCA,Vera Cruz,RS,Boa Vista,"Octaviano Tavares, 125",96880000,servicosocialcras@veracruz-rs.gov.br,-297.123017988713,-52.5234675407409
CRAS JAFÉ RODRIGUES DE MENDONÇA,Vera Cruz,SP,CENTRO- ZONA NORTE,"PAULISTA, 1509",17560000,cras.veracruz@gmail.com,-22.2268986287108,-498.16796779632494
CRAS - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,Vera Cruz do Oeste,PR,JARDIM AMÉRICA,"Rua Santa Catarina, 598",85845000,cras@veracruz.pr.gov.br,-250.53781820552,-53.8744211196899
CRAS CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,Vera Mendes,PI,CENTRO,"PIAUÍ, 111",64568000,crasveramendes@outlook.com,-0.75977098821256,-0.41518565765525
CRAS VERANOPOLIS - Casa da Família Veranense,Veranópolis,RS,Centro,"São Francisco de Assis, 259",95330000,cras@veranopolis.rs.gov.br,-2.8936e-10,-5.1549e-10
CASA DAS FAMILIAS,Verdejante,PE,CENTRO,"RUA ANTONIO CECILIO RANGEL, S/N",56120000,social@verdejante.pe.gov.br,-79.2683857687059,-389.7307205174
CRAS VERDELÂNDIA,Verdelândia,MG,CACHOEIRINHA,"CORONEL MANOEL ALVES, 144",39458000,crasverdelandia@hotmail.com,-155.907660433249,-43.6091244220733
CRAS Casa das Famílias,Vereda,BA,centro,"Odílio Alves Neto, 1",45955000,crasvereda2021@gmail.com,-17.2219400805477,-400.84015130996704
CRAS LIBERDADE,Veredinha,MG,CAMPO,"LIBERDADE, 46",39663000,cras@veredinha.mg.gov.br,-174.874022846023,-42.7239310741424
CRAS CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,Vermelho Novo,MG,CENTRO,"RUA PAULO LOPES, 106",35359000,crasvn2021@gmail.com,-20.032789964047,-422.67966270446703
CRAS CASA DA FAMILIA,Vertente do Lério,PE,CENTRO,"capitão luiz de frança, 6",55760000,crasvert2018@gmail.com,-777.372182059161,-35.8499765396118
CRAS MANOEL ALVES BEZERRA,Vertentes,PE,ZONA RUARAL,"LAGOA SALGADA, 1",55770000,crasvertentes@hotmail.com,-79.2136385969567,-35.9872090816497
CRAS CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,Verê,PR,CENTRO,"RUA PIONEIRO ANTONIO FABIANE, 475",85585000,acaosocialvere@hotmail.com,-25.8753176509753,-529.0839195236911
CRAS Pedro Ítalo da Silva,Veríssimo,MG,Centro,"Padre Julio De Razz, 501",38150000,cras.verissimo.mg@gmail.com,-19.6703104190993,-48.3090519905295
CRAS Bernardo de Souza/Serra Dourada,Vespasiano,MG,Serra Dourada,"Av Serra dos Aimorés, 193",33202546,crasbernardodesouza@vespasiano.mg.gov.br,-1.97460545335467,-43.9354870320676
CRAS Morro Alto,Vespasiano,MG,MORRO ALTO,"Existente, 1425",33203090,crasmorroalto@vespasiano.mg.gov.br,-197.648177076764,-439.555287361872
CRAS - CÉLVIA,Vespasiano,MG,CÉLVIA,"SANTA CATARINA, 250",33200616,crascelvia@vespasiano.mg.gov.br,-196.937031155194,-43.9347177743911
CRAS CASA DAS FAMÍLIAS,Vespasiano Corrêa,RS,Centro,"Uruguaiana, 44",95972000,cras@vespasianocorrears.com.br,-290.688393422862,-51.8615841865539
CRAS CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,Viadutos,RS,CENTRO,"INDEPENDÊNCIA, 614",99820000,crasviadutos@hotmail.com,-275.692703001304,-52.021164894104
CRAS MONTE ALEGRE,Viamão,RS,MONTE ALEGRE,"AMAZONAS, 740",94480010,crasmontealegre.smcas@viamao.rs.gov.br,-30.0590099746682,-51.1018377542495
CRAS AUGUSTAS,Viamão,RS,AUGUSTA,"DARIO GONÇALVES MOLHO, 243",94510200,crasaugustas.smcas@viamao.rs.gov.br,-3.00610815e-06,-5.10814271e-06
CRAS SÃO TOME,Viamão,RS,Martinica,"Da Branquinha, 940",94455000,crassaotomemartinica.smcas@viamao.rs.gov.b,-301.007877700662,-510.738515853881
CRAS RURAL ITAPUÃ,Viamão,RS,ITAPUÃ,"GENERAL OSÓRIO, 150",95750000,crasruralitapua.smcas@viamao.rs.gov.br,-30.2831475741014,-51.0188169468892
CRAS CENTRO TARUMÃ,Viamão,RS,CENTRO,"JORGE KALIL FLORES, 231",94410233,crascentrotaruma.smcas@viamao.rs.gov.br,-30.084134470646,-51.0286617279052
CRAS SÃO LUCAS,Viamão,RS,SÃO LUCAS,"PEDRO MOREIRA LOBATO, 860",94455330,crassaolucas.smcas@viamao.rs.gov.br,-300.944832384434,-510.69285392368306
CRAS RURAL AGUAS CLARAS,Viamão,RS,AGUAS CLARAS,"RS00040, 18738",94589899,crasaguasclaras.smcas@viamao.rs.gov.br,-30.1403953781453,-50.8805179595947
CRAS- MUTIRAO,Viana,MA,CAMPO NOVO,"DO AEROPORTO, 1",65215000,crasvianama@gmail.com,-319.718486318247,-44.9907302856445
CRAS Viana,Viana,ES,Viana Centro,"Domingos Vicente, S/N",29130142,crasviana@viana.es.gov.br,-203.907229996207,-40.4949510097503
CRAS VALE DO SOL,Viana,ES,VALE DO SOL,"RIO DE JANEIRO S/N, S/N",29137030,crasvaledosol@viana.es.gov.br,-203.729093061017,-404.227137565612
CRAS Campo Verde,Viana,ES,CAMPO VERDE,"SAO FRANCISCO, 200",29135000,crascampoverde@viana.es.gov.br,-20.3703395393043,-40.4183095693588
CRAS Marcílio de Noronha,Viana,ES,Marcílio de Noronha,"Vitória, 11",29135000,crasmarcilio@viana.es.gov.br,-2.03484395e-06,-4.04247549e-06
CRAS,Vianópolis,GO,Centro,"Dona Carolina, 510",75265000,assistenciasocial@vianopolis.go.gov.br,-167.461283126102,-485.167819261823
CRAS Casa da Familia Vicentina,Vicente Dutra,RS,Centro,"Julio de Castilhos, 76",98450000,cras@vicentedutra.rs.gov.br,-27.1646716105947,-53.4052491188049
CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,Vicentina,MS,CENTRO,"JAIR PINHEIRO COUTINHO, 672",79710000,smas@vicentina.ms.gov.br,-224.098316819764,-5.44399380683899
CRAS AÇÃO E CIDADANIA,Vicentinópolis,GO,São Sebastião,"VICENTE FERREIRA, 1008",75555000,crasvct@hotmail.com,-177.31345571886,-49.8061966896057
CRAS Oflides Rodrigues Muller,Victor Graeff,RS,centro,"Sete de Setembro, 216",99350000,assistsocialvg@hotmail.com,-285.591334413403,-527.4912714958191
CRAS - CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL - COMUNIDADE CRISTÃ,Vicência,PE,CENTRO,"PRAÇA MARIO RAMOS DE ANDRADE LIMA, 1",55850000,crasvicencia2017@gmail.com,-76.5252324667978,-353.193819522857
CRAS,Vidal Ramos,SC,CENTRO,"JOAO GUALBERTO RIBEIRO, 33",88443000,cras@vidalramos.sc.gov.br,-273.920212463043,-493.62891912460304
CRAS AMARANTE - VIDEIRA,Videira,SC,AMARANTE,"AYTIR ZANOTTO, S/N",89566488,cras.coordenadora@videira.sc.gov.br,-270.046905458175,-511.844444274902
CRAS - DE CARLI - VIDEIRA,Videira,SC,De Carli,"Luiz Abitante, 20",89564466,cras@videira.sc.gov.br,-27.016390231442,-51.1459708213806
CRAS - Centro de Referência de Assistência Social,Vieiras,MG,CENTRO,"DOUTOR OLAVO TOSTES, 56",36895000,cras@vieiras.mg.gov.br,-208.648070252567,-422.459614276886
CRAS - Centro de Referência da Assistência Social,Vieirópolis,PB,centro,"Francisco Joaquim de Assis, S/N",58822000,crasvp2019@gmail.com,-6.54921258332476,-382.75669813156094
CRAS VILA NOVA,Vigia,PA,VILA NOVA,"AGOSTINHO LIVRAMENTO SILVA, 170",68780000,crasvigia.vilanova@gmail.com,-85.99348853724351,-48.1377232074737
CRAS CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL-SOL NASCENTE,Vigia,PA,SOL NASCENTE,"FLORIVAL NOGUEIRA, S/N",68780000,semtasvigia@gmail.com,-85.62365339378177,-48.1325197219848
CRAS,Vila Bela da Santíssima T,MT,CENTRO,"JOAQUIM PROFETA DA CRUZ, S/N",78245000,crasvilabela@hotmail.com,-150.034272907929,-59.944303035736
CRAS - VILA BOA,Vila Boa,GO,JARDIM NOVA AURORA,"7 DE SETEMBRO QD 11,    LT 04, 4",73825000,crasvilaboa2017@gmail.com,-15.0357369734665,-470.568251609802
CRAS,Vila Flor,RN,Centro,"Rua Cromacio Calafange, 93",59192000,semasvilaflor2021@gmail.com,-631.431747429534,-35.0740027427673
CRAS VILA FLORES,Vila Flores,RS,Morada da Colina,"Rua Maximo Detoni, 110",95334000,assistencia@vilaflores.rs.gov.br,-288.59812302405,-515.476477146148
CRAS VILA LÂNGARO,Vila Lângaro,RS,Centro,"Rua João Batista Rovani, 326",99955000,assistencia@vilalangaro.rs.gov.br,-28.1106598061388,-521.45421981877
CRAS,Vila Maria,RS,Centro,"IRMÃOS BUSATO, 450",99155000,assistenciasocial@pmvilamaria.com.br,-285.343894077826,-52.152099609375
CRAS VILA NOVA,Vila Nova do Piauí,PI,Centro,"Santo Antônio, 215",64688000,anakarolrb@hotmail.com,-71.9748947837555,-40.9404659271035
CRAS Centro,Vila Nova do Sul,RS,Centro,"JULIO VICENTE DA SILVEIRA, 614",97385000,crasvilanovadosul@gmail.com,-3.0344e-10,-5.3883e-10
CRAS I - SEDE,Vila Nova dos Martírios,MA,CENTRO,"ANGELO DIAS, S/N",65924000,vilanovadosmartirioscras@gmail.com,-51.8576497320948,-481.36643886828097
CRAS,Vila Pavão,ES,ONDINA,"Alberto Wutke, 48",29843000,juliana.gomes20@hotmail.com,-186.108119976965,-40.6150667666406
CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,Vila Propício,GO,CENTRO,"05 QD 28 LOTE 241 S/N, S/N",76393000,vilapropicioas@gmail.com,-1.5457e-10,-4.8889e-10
CENTRO DE REFERENCIA ASSISTENTENCIA SOCIAL,Vila Propício,GO,DISTRITO DE ASSUNÇÃO DE GOIÁS,"Bahia S/N em frente ao SCFV, S/N",76393000,vilapropicioas@gmail.com,-152.100809778289,-48.7003326416015
Casa das Familias,Vila Rica,MT,Setor Leste,"C, 210",78645000,acaosocialvilarica@yahoo.com.br,-99.7092170500365,-51.429705619812
CRAS RUTH DE PAULA PADERNI GRIGOLETO,Vila Valério,ES,Boa Vista,"Joaquim Xavier, 241",29785000,semas.cras@vilavalerio.es.gov.br,-189.995187876881,-40.3879737854003
CRAS Centro,Vila Velha,ES,Centro,"Arariboia, 124",29100340,crasregiao1@vilavelha.es.gov.br,-20.3337025791742,-4.02960129082203
CRAS Alvorada,Vila Velha,ES,Alvorada,"Augusto Clovis dos Santos, 1",29117300,crasregiao4@vilavelha.es.gov.br,-203.448482538676,-403.499400615692
CRAS Morada da Barra,Vila Velha,ES,Morada da Barra,"Ayrton Senna - Quadra L4, 1",29127020,semas@vilavelha.es.gov.br,-204.378139761543,-403.60007285853504
CRAS Jardim Asteca,Vila Velha,ES,Jardim Asteca,"Açucena, S/N",29104060,crasregiao2@vilavelha.es.gov.br,-20.365972393406,-40.3250437974929
CRAS Jabaeté,Vila Velha,ES,JABAETÉ,"LIBANO, 1",29126746,semas@vilavelha.es.gov.br,-204.444306956549,-40.3563746809959
CRAS Ilha das Flores,Vila Velha,ES,Ilha das Flores,"Pedrolino Nascimento, 1",29115530,crasregiao3@vilavelha.es.gov.br,-203.351708109552,-40.3305637836456
CRAS - CASA DA FAMILIA,Vilhena,RO,Parque Industrial Novo Tempo,"RIO GRANDE DO NORTE, 1950",76982174,semas@vilhena.ro.gov.br,-127.214376721702,-60.1341390609741
CRAS CAPELA,Vinhedo,SP,Jardim Von Zuben,"05 de junho, 73",13285530,oliveira.tathiane@vinhedo.sp.gov.br,-230.439775007601,-47.0109701156616
CRAS NOVA VINHEDO,Vinhedo,SP,NOVA VINHEDO,"FLORIANO PITTON, 99",13284210,lima.luzia@vinhedo.sp.gov.br,-230.189774417629,-469.833433628082
CRAS CENTRO,Vinhedo,SP,Centro,"MONTEIRO DE BARROS, 539",13280081,recepcaocrascentro.asocial@vinhedo.sp.gov.,-230.309053785383,-46.9712305068969
CRAS Centro de Referência de Assistência Social,Viradouro,SP,Jardim Paraíso,"Joaquim Ribeiro Porto, 91",14740000,cras@viradouro.sp.gov.br,-20.8659849905319,-48.2892626523971
CASA DAS FAMILIAS,Virgem da Lapa,MG,Novo Horizonte,"PARÁ, 41",39630000,assistenciasocial@virgemdalapa.mg.gov.br,-1.6804e-10,-4.2343e-10
CRAS CASA DA FAMILIA,Virginópolis,MG,CENTRO,"  NOVE DE MARÇO, 29",39730000,crasvgp@hotmail.com,-188.228072188139,-427.05938816070494
CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL DE VIRGOLÂNDIA,Virgolândia,MG,CENTRO,"CÔNEGO JOÃO AVELINO, 35",39715000,socialvirgolandia@yahoo.com.br,-184.761696617947,-42.3112893104553
CRAS CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,Virgínia,MG,CENTRO,"ANTONIO DA COSTA PINTO, 257",37465000,socialvirginia@yahoo.com.br,-223.338708313996,-45.090605020523
CRAS,Virmond,PR,Centro,"XV DE NOVEMBRO, 545",85390000,crasvirmond@hotmail.com,-253.812731968764,-52.199649810791
CRAS - CASA DAS FAMILIAS,Visconde do Rio Branco,MG,Barreiro,"ZUMBI DOS PALMARES, 205",36520000,cras@viscondedoriobranco.mg.gov.br,-210.185760184664,-428.31723690032896
CRAS KM 74- CASA DA FAMÍLIA,Viseu,PA,km 74,"CLEMENTINO SIQUEIRA, 2",68620000,craskm742010@gmail.com,-168.435626216924,-46.7099457979202
CRAS APEVI,Viseu,PA,CENTRO,"TIRADENTES, 2",68620000,semasviseu@gmail.com,-120.671574006988,-46.1405798792839
CRAS CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,Vista Alegre,RS,CENTRO,"RUA ORESTES PIAIA, 559",98415000,crasvistaalegre.rs@yahoo.com,-273.693091375921,-534.900069236755
CRAS,Vista Alegre do Alto,SP,Centro,"Prolongamento Dr. Armando Salles de Oli, 59",15920000,cras@vistaalegredoalto.sp.gov.br,-21.1711661321078,-486.26346588134703
CRAS,Vista Alegre do Prata,RS,centro,"Amabile Capellaro, 86",95325000,cras@vistalegredoprata.rs.gov.br,-288.076400847567,-5.17783284187317
CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,Vista Gaúcha,RS,CENTRO,"AUGUSTO EBERARDHT, 10",98535000,assistencia@vistagaucha-rs.com.br,-272.908956191426,-537.0324254035951
CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,Vista Serrana,PB,CENTRO,"MARIA GIL DE MEDEIROS, 397",58710000,cras.vistaserrana.pb@hotmail.com,-6.74081573405845,-375.675559043884
CRAS ESPAÇO DA FAMÍLIA,Vitor Meireles,SC,Palmitos,"Afonso de Oliveira, 85",89148000,cras@vitormeireles.sc.gov.br,-268.869760844668,-49.837417602539
CRAS DE VITORINO-PR,Vitorino,PR,CENTRO,"FRACARO, 165",85520000,socialvitorino@gmail.com,-26.2667015835765,-527.754998204182
CRAS II - CLEONICE ROCHA LIMA RODRIGUES,Vitorino Freire,MA,CENTRO,"JOAQUIM PINTO, 80",65320000,crasiivf2020@gmail.com,-42.8965279430565,-45.2381563166272
CRAS PASTOR MESSIAS ALVES DOS SANTOS,Vitorino Freire,MA,CENTRO,"PEDRO II SUL, S/N",65320000,crascras619@gmail.com,-428.76128907958304,-45.2566123008728
CRAS Valcenir Patrício dos Santos - Território Santo Antonio,Vitória,ES,Santo Antônio," Albuquerque Tovar, 215",29026010,crasantonio@vitoria.es.gov.br,-2.03104602e-06,-4.03550255e-06
CRAS Izaltino Alves - Território São Pedro I,Vitória,ES,Santo Andre,"23 de abril, 35",29032281,crasspedro1@vitoria.es.gov.br,-202.770169968986,-40.3330475091934
CRAS Alaídes dos Anjos _Regiao Santa Martha,Vitória,ES,Santa Martha,"Da Integração, S/N",29047495,crssmartha@vitoria.es.gov.br,-2.02863712e-06,-4.03060422e-06
CRAS Olga Maria da Penha Ribeiro_ Região Praia do Canto,Vitória,ES,Praia do Suá,"Desembargador Ferreira Coelho, 284",29052210,craspcanto@vitoria.es.gov.br,-203.145157654683,-403.001368045806
CRAS  Emilio Francisco da Vitória - Território Inhanguetá,Vitória,ES,Universitário,"Flamboyant, 176",29024530,crasinhangueta@vitoria.es.gov.br,-202.933448941617,-403.42108011245693
CRAS Parque Moscoso - Região Centro,Vitória,ES,Parque Moscoso,"Loren Reno, 115",29018120,crascentro@vitoria.es.gov.br,-2.03171701e-06,-4.03410823e-06
CRAS Maria da Glória Monteiro Alves - Território Jucutuquara,Vitória,ES,Jucutuquara,"Paulino Muller, 888",29040712,crjucutuquara@correio1.vitoria.es.gov.br,-2.03071981e-06,-4.03212644e-06
CRAS  José dos Santos - Território Consolação,Vitória,ES,Gurigica,"Pedro Lima do Rosário, 186",29046200,crasconsolacao@vitoria.es.gov.br,-20.3067983924025,-4.03055763244629
CRAS Adriana dos Santos Alves - Território Continental,Vitória,ES,Segurança do Lar,"Professor Fernando Duarte Rabelo, 70",29066370,crcontinental@vitoria.es.gov.br,-2.02620461e-06,-4.02990882e-06
CRAS Claudionor Lopes Pereira_Região Maruipe,Vitória,ES,Maruípe,"Rua Dom Pedro I, 72",29043190,crasmaruipe@vitoria.es.gov.br,-2.02967386e-06,-4.03197008e-06
CRAS Judite Francisca Venâncio da Silva - Território São Pedro -  II,Vitória,ES,Resistencia,"Tancredo Neves, 79",29032567,crasspedro2@vitoria.es.gov.br,-2.02677882e-06,-4.0318415e-07
CRAS Edelson Alves Baptista - Território Itararé,Vitória,ES,Itararé,"das Palmeiras, 305",29047550,crasitarare@vitoria.es.gov.br,-2.02954294e-06,-4.03046428e-06
CRAS-CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL,Vitória Brasil,SP,MINI DISTRITO INDUSTRIAL,"MARGINAL DOS ALIADOS, 120",15713148,cras@vitoriabrasil.sp.gov.br,-201.98573867298,-50.4806327819824
CRAS 3 - PEDRINHAS,Vitória da Conquista,BA,CRUZEIRO,"08 DE MAIO, 354",45005056,cras3@semdes.pmvc.ba.gov.br,-148.469808209872,-0.40834379196167
CRAS 6 - NOVA CIDADE,Vitória da Conquista,BA,PANORAMA,"BELA VISTA, 6",45000000,cras6@semdes.pmvc.ba.gov.br,-148.481112176722,-40.8229637145996
CRAS 5 - CENTRO,Vitória da Conquista,BA,CENTRO,"CATAO FERRAZ, S/N",45000000,cras5@semdes.pmvc.ba.gov.br,-148.538460748947,-40.8425652980804
CRAS 4 - JARDIM VALÉRIA,Vitória da Conquista,BA,JATOBÁ,"JADIEL MATOS, 41",45066170,cras4@semdes.pmvc.ba.gov.br,-148.775150087979,-408.776539564132
CRAS 2 - VILA AMÉRICA,Vitória da Conquista,BA,VILA AMÉRICA,"JUSCELINO KUBITSCHEK, S/N",45000000,cras2@semdes.pmvc.ba.gov.br,-14.8900665265951,-40.8316326141357
CRAS 8 - MIRO CAIRO,Vitória da Conquista,BA,Zabelê,"OSCAR WILDE, 39",45000000,cras8@semdes.pmvc.ba.gov.br,-148.434444041906,-40.8917355537414
CRAS 1 - BRUNO BACELAR,Vitória da Conquista,BA,BRUNO BACELAR,"RUA I, 100",45000000,cras1@semdes.pmvc.ba.gov.br,-148.358943237393,-408.552145957946
CRAS 7 - NOSSA SENHORA APARECIDA,Vitória da Conquista,BA,NOSSA SENHORA APARECIDA,"SANTA CECÍLIA, 136",45085000,cras7@semdes.pmvc.ba.gov.br,-14.8392338149117,-40.8480584621429
CRAS - Vencendo Desafios,Vitória das Missões,RS,Urbano / Periferico,"Saída para Urubucaru/Campo Novo, S/N",98850000,social@pmvm.rs.gov.br,-28.3455010861179,-54.5077228546142
CRAS Lagoa Redonda,Vitória de Santo Antão,PE,LIVRAMENTO,"AGAMENON MAGALHÃES, 718",55604070,craslagoaredonda2020@gmail.com,-81.2014721522132,-35.3086853027343
CRAS LÍDIA QUEIROZ,Vitória de Santo Antão,PE,Sitio do Meio,"Abimail Lourenço, 25",55614230,craslidia@gmail.com,-81.1974360678536,-35.2824532985687
CRAS MILITINA,Vitória de Santo Antão,PE,Militina,"E, Lot. Militina., S/N",55600000,crasmilitina@outlook.com,-80.9960515545725,-35.2750396728515
CRAS BELA VISTA II,Vitória de Santo Antão,PE,BELA VISTA II,"MARIA DE JESUS, S/N",55608230,crasbelavistall@hotmail.com,-81.0354582839661,-35.2992224693298
CRAS JARDIM IPIRANGA,Vitória de Santo Antão,PE,JARDIM IPIRANGA,"PROFESSOR ADÃO BARNABÉ, 360",55614580,crasmariobezerra@yahoo.com,-81.2733775013572,-352.918624877929
CRAS CASA DA FAMÍLIA,Vitória do Jari,AP,Prainha,"JOSE SIMEAO DE SOUZA, 4763",68924000,cras-vj@hotmail.com,-93.10503305113193,-52.4277019500732
CRAS NOVO HORIZONTE,Vitória do Mearim,MA,Centro,"Urbanos Santos, 15",65350000,semasvt@gmail.com,-3.462e-11,-4.4871e-10
CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,Vitória do Xingu,PA,CENTRO,"ANISIO MARTINS, S/N",68383000,craspmvx2015@gmail.com,-2.88826610024476,-52.0119380950927
CRAS SUL,Viçosa,MG,CENTRO,"ANA KOESTER, 82",36570127,crassulvicosa@gmail.com,-207.648419035967,-42.8852820396423
CRAS MARIA JOSÉ PADILHA,Viçosa,AL,URBANO CENTRAL,"Loteamento Paraíso Viçosense, S/N",57700000,josemariapadilha2022@gmail.com,-93.7687640074295,-36.243907213211
CRAS NORTE,Viçosa,MG,CENTRO,"RUA SANTANA, 150",36570009,crasnortevicosamg@yahoo.com.br,-20.7526626530694,-42.8851372003555
CRAS IRINEIA DE SOUZA BARRA,Viçosa,RN,CENTRO,"VICENTE PEDRO, 240",59815000,vicosarn@gmail.com,-59.9361424016031,-37.9458975791931
CRAS PASSAGEM DA ONÇA,Viçosa do Ceará,CE,rural,"Distrito da Passagem da Onça, S/N",62300000,craspassagemdaonca@gmail.com,-34.3694945786551,-411.46373748779297
CRAS SEDE II,Viçosa do Ceará,CE,ESCOLA NORMAL,"JOAO BENICIO FONTENELE, S/N",62300000,cras2sede@gmail.com,-3.562e-11,-4.1092e-10
CRAS JUA DOS VIEIRAS,Viçosa do Ceará,CE,Juá de Cima,"Juá dos Vieiras, S/N",62300000,crasjua7@gmail.com,-35.0963445186464,-4.12860975273361
CRAS SEDE,Viçosa do Ceará,CE,Bairro de Fátima,"Loteamento Manoel Joana, S/N",62300000,crassedevicosace@hotmail.com,-35.7697697156684,-41.0914163586858
CRAS QUATIGUABA,Viçosa do Ceará,CE,QUATIGUABA,"Rua do Estudante, S/N",62300000,cras.quatiguaba2018@gmail.com,-36.7298839485178,-41.0667657852172
CRAS  Casa das Familias,Volta Grande,MG,centro,"José Villela Pedras, 130",36720000,cras-voltagrande@hotmail.com,-2.17683154505833,-42.5352752208709
CRAS Vila Brasília,Volta Redonda,RJ,VILA BRASILIA," C, 2",27280760,crasvilabrasilia2021@gmail.com,-224.878559082803,-44.1126179695129
CRAS Siderlândia,Volta Redonda,RJ,SIDERLÂNDIA,"10, 20",27273290,siderlandia.cras@gmail.com,-225.196135853342,-441.377019882202
CRAS Volta Grande,Volta Redonda,RJ,Volta Grande,"1054, 159",27211730,crasdavoltagrande@gmail.com,-2.24865711e-06,-4.40761509e-06
CRAS Vila Rica,Volta Redonda,RJ,VILA RICA,"19, 135",27259022,cras.vilarica@hotmail.com,-225.429481175246,-4.40644687413078
CRAS Roma II,Volta Redonda,RJ,ROMA II,"5, 36",27257285,crasroma2@gmail.com,-226.051762561137,-44.0781462192535
CRAS Padre Josimo,Volta Redonda,RJ,Padre Josimo,"7, 101",27273750,craspadrejosimo@hotmail.com,-22.5126362440446,-441.408777236938
CRAS Rústico,Volta Redonda,RJ,RÚSTICO,"78, 142",27264280,crasrustico@gmail.com,-22.5219425910116,-44.1122961044311
CRAS Jardim Belmonte,Volta Redonda,RJ,Jardim Belmonte,"Almirante Adalberto de Barros Nunes, 4187",27271200,crasjardimbelmonte@hotmail.com,-2.25153209e-06,-4.4128553e-07
CRAS São Sebastião,Volta Redonda,RJ,São Sebastião,"B-9, 310",27286470,saosebastiaocras1@gmail.com,-224.632272930199,-44.0625330805778
CRAS Dom Bosco,Volta Redonda,RJ,DOM BOSCO,"DEODORO DA FONSECA, 53",27286070,crasdomboscopmvr@gmail.com,-224.769412407296,-440.570640563964
CRAS Vila Americana,Volta Redonda,RJ,VILA AMERICANA,"ESTADOS UNIDOS, 380",27212160,vilaamericana.cras@gmail.com,-2.2496309e-07,-4.40747871e-06
CRAS  São Luis,Volta Redonda,RJ,São Luis,"Edgard Nogueira, 787",27286330,crassaoluizvr@gmail.com,-22.4731442018975,-44.063823223114
CRAS São Carlos,Volta Redonda,RJ,SÃO CARLOS,"FARIA DE BRITO, 669",27265270,cras.saocarlos@gmail.com,-22.5275815953481,-4.41260290145874
CRAS açude Marcelino de Moraes,Volta Redonda,RJ,AÇUDE I,"FRANCISCO ANTONIO FRANCISCO, 5",27270280,cras.acudepmvr@gmail.com,-2.24971004e-06,-4.41391569e-06
CRAS Retiro,Volta Redonda,RJ,RETIRO,"GRANDES LOJAS, 107",27275680,cras.retiro.123@gmail.com,-2.25022402e-06,-4.41202301e-06
CRAS Caieiras Cecilia Macedo da Costa,Volta Redonda,RJ,CAIEIRAS,"IMPRENSA, 5",27220030,cras.caieiras@epdvr.com.br,-2.24790181e-06,-4.40588812e-06
CRAS Santo Agostinho,Volta Redonda,RJ,SANTO AGOSTINHO,"ITAMARACÁ, 79",27291000,agostinhocrassanto@gmail.com,-224.903737929778,-44.0760540962219
CRAS São Cristóvão,Volta Redonda,RJ,São Cristóvão,"Leopoldina, 460",27264780,crasvrsaocristavao@gmail.com,-22.5311888517379,-44.1189587116241
CRAS Santa Cruz,Volta Redonda,RJ,SANTA CRUZ,"MAJOR ANIBAL, 232",27288020,santacruzcras@hotmail.com,-2.24634474e-06,-4.40897348e-06
CRAS Belo Horizonte,Volta Redonda,RJ,BELO HORIZONTE,"NESTÓRIO, 1283",27180000,crasbelohorizonte@hotmail.com,-224.914642012695,-44.1204071044921
CRAS Nova Primavera,Volta Redonda,RJ,Nova Primavera,"Ponciano Guimarães, 51",27230100,crasnovaprimavera@gmail.com,-224.870455163551,-440.533107519695
CRAS Mariana Torres,Volta Redonda,RJ,Mariana Torres,"Rua D, 143",27279390,cras.marianatorres@hotmail.com,-22.4895212859653,-44.1080904006958
CRAS Jardim Ponte Alta,Volta Redonda,RJ,Jardim Ponte Alta,"Rua D, 155",27333220,crasjardimpontealta@hotmail.com,-225.355491457754,-44.1286897659301
CRAS  Coqueiros,Volta Redonda,RJ,Coqueiros,"Rua J, 50",27280470,crascoqueiros1@gmail.com,-2.2492827e-07,-4.4108876e-07
